             JOBID PARTITION     NAME     USER ST       TIME  NODES NODELIST(REASON)
           3429433 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429434 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429435 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429436 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429437 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429438 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429439 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429440 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429441 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429442 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429443 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429444 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429445 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429446 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429447 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429448 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429449 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429450 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429451 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429452 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429453 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429454 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429455 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429456 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429457 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429458 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429459 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429460 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429461 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429462 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429463 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429464 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429465 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429466 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429467 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429468 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429469 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429470 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429471 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429472 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429473 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429474 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429475 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429476 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429477 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429478 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429479 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429480 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429481 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429482 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429483 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429484 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429485 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429486 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429487 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429488 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429489 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429490 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429491 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429492 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429493 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429494 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429495 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429496 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429497 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429498 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429499 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429500 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429501 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429502 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429503 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429504 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429505 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429506 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429507 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429508 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429509 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429510 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429511 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429512 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429513 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429514 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429515 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429516 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429517 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429518 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429519 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429520 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429521 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429522 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429523 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429524 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429525 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429526 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429527 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429528 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429529 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429530 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429531 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429532 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429533 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429534 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429535 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429536 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429537 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429538 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429539 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429540 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429541 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429542 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429543 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429544 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429545 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429546 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429547 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429548 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429549 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429550 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429551 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429552 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429553 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429554 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429555 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429556 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429557 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429558 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429559 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429560 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429561 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429562 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429563 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429564 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429565 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429566 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429567 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429568 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429569 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429570 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429571 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429572 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429573 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429574 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429575 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429576 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429577 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429578 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429579 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429580 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429581 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429582 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429583 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429584 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429585 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429586 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429587 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429588 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429589 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429590 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429591 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429592 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429593 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429594 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429595 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429596 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429597 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429598 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429599 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429600 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429601 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429602 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429603 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429604 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429605 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429606 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429607 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429608 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429609 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429610 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429611 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429612 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429613 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429614 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429615 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429616 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429617 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429618 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
           3429619 standard, smk-GROU  qi47rin PD       0:00      1 (QOSMaxNodePerUserLimit)
